No.,Ticker,Company,Sector,Industry,Country,Market Cap,P/E,Price,Change,Volume
1749,TRGP,Targa Resources Corp.,Energy,Oil & Gas Midstream,USA,13485.25,,59.05,0.20%,1782321
1750,TRHC,"Tabula Rasa HealthCare, Inc.",Healthcare,Health Information Services,USA,70.12,,2.45,-1.61%,260651
1751,TRI,Thomson Reuters Corporation,Industrials,Consulting Services,Canada,50736.2,31.05,105.24,-0.63%,495847
1752,TRIP,"Tripadvisor, Inc.",Consumer Cyclical,Travel Services,USA,2519.97,,17.75,0.74%,1253038
1753,TRMB,Trimble Inc.,Technology,Scientific & Technical Instruments,USA,14520.35,29.91,57.52,-2.33%,981825
1754,TRN,"Trinity Industries, Inc.",Industrials,Railroads,USA,1872.16,47.59,22.08,0.14%,546149
1755,TRNO,Terreno Realty Corporation,Real Estate,REIT - Industrial,USA,4273.7,45.06,56.1,-0.58%,337791
1756,TROW,"T. Rowe Price Group, Inc.",Financial,Asset Management,USA,26519.79,9.2,113.77,0.59%,1204582
1757,TROX,Tronox Holdings plc,Basic Materials,Chemicals,USA,2497.17,8.8,15.62,-0.19%,470963
1758,TRP,TC Energy Corporation,Energy,Oil & Gas Midstream,Canada,48791.13,19.59,50.16,-2.83%,1779179
1759,TRQ,Turquoise Hill Resources Ltd.,Basic Materials,Copper,Canada,4772.65,8.49,23.78,-4.19%,1158885
1760,TRTN,Triton International Limited,Industrials,Rental & Leasing Services,Bermuda,3412.24,6.65,53.77,1.49%,330457
1761,TRU,TransUnion,Industrials,Consulting Services,USA,15799.35,57.3,81.31,-1.08%,817214
1762,TRUE,"TrueCar, Inc.",Communication Services,Internet Content & Information,USA,234.22,,2.61,-0.38%,258605
1763,TRUP,"Trupanion, Inc.",Financial,Insurance - Specialty,USA,2627.04,,63.15,-1.00%,262460
1764,TRV,"The Travelers Companies, Inc.",Financial,Insurance - Property & Casualty,USA,39809.34,10.45,165.28,-1.92%,1032132
1765,TRVG,trivago N.V.,Communication Services,Internet Content & Information,Germany,531.96,96.67,1.45,1.40%,152249
1766,TRVN,"Trevena, Inc.",Healthcare,Biotechnology,USA,57.97,,0.36,-2.83%,746853
1767,TS,Tenaris S.A.,Energy,Oil & Gas Equipment & Services,Luxembourg,14432.46,10.02,25.42,-2.23%,2183103
1768,TSCO,Tractor Supply Company,Consumer Cyclical,Specialty Retail,USA,21932.75,22.56,196.53,-3.38%,1443911
1769,TSEM,Tower Semiconductor Ltd.,Technology,Semiconductors,Israel,5016.53,28.95,46.18,-0.24%,236661
1770,TSLA,"Tesla, Inc.",Consumer Cyclical,Auto Manufacturers,USA,702188.63,94.51,699.21,-0.54%,29207664
1771,TSM,Taiwan Semiconductor Manufacturing Company Limited,Technology,Semiconductors,Taiwan,386101.33,18.5,79.1,-0.01%,10267208
1772,TSN,"Tyson Foods, Inc.",Consumer Defensive,Farm Products,USA,30604.75,7.11,82.72,1.11%,2299066
1773,TT,Trane Technologies plc,Industrials,Specialty Industrial Machinery,Ireland,30323.3,21.22,129.97,-0.51%,1275526
1774,TTC,The Toro Company,Industrials,Tools & Accessories,USA,8312.47,23.18,77.52,0.01%,266658
1775,TTCF,"Tattooed Chef, Inc.",Consumer Defensive,Packaged Foods,USA,511.39,,6.12,0.66%,296284
1776,TTD,"The Trade Desk, Inc.",Technology,Software - Application,USA,21909.49,224.63,45.15,3.77%,7135390
1777,TTE,TotalEnergies SE,Energy,Oil & Gas Integrated,France,126985.47,7.39,48.35,-2.22%,1187506
1778,TTEK,"Tetra Tech, Inc.",Industrials,Engineering & Construction,USA,7304.04,28.73,135.01,-2.79%,251614
1779,TTI,"TETRA Technologies, Inc.",Energy,Oil & Gas Equipment & Services,USA,479.08,171.82,3.78,-4.55%,811693
1780,TTMI,"TTM Technologies, Inc.",Technology,Electronic Components,USA,1191.04,17.05,11.85,0.51%,383463
1781,TTNP,"Titan Pharmaceuticals, Inc.",Healthcare,Biotechnology,USA,12.88,,1.17,-9.30%,285153
1782,TTOO,"T2 Biosystems, Inc.",Healthcare,Diagnostics & Research,USA,27.97,,0.15,0.20%,35194592
1783,TTWO,"Take-Two Interactive Software, Inc.",Communication Services,Electronic Gaming & Multimedia,USA,20075.89,34.1,121.99,-0.58%,1279027
1784,TU,TELUS Corporation,Communication Services,Telecom Services,Canada,30550.91,23.03,22.13,-0.63%,1367046
1785,TUP,Tupperware Brands Corporation,Consumer Cyclical,Packaging & Containers,USA,312.69,2.92,6.68,4.70%,1062634
1786,TV,"Grupo Televisa, S.A.B.",Communication Services,Broadcasting,Mexico,4402.89,20.08,7.81,0.77%,669435
1787,TVTX,"Travere Therapeutics, Inc.",Healthcare,Biotechnology,USA,1543.81,,24.84,3.07%,434384
1788,TWI,"Titan International, Inc.",Industrials,Farm & Heavy Construction Machinery,USA,900.43,15.05,14.18,1.58%,661964
1789,TWLO,Twilio Inc.,Communication Services,Internet Content & Information,USA,15314.06,,83.51,-2.75%,2946741
1790,TWNK,"Hostess Brands, Inc.",Consumer Defensive,Packaged Foods,USA,2923.34,22.99,21.06,-0.94%,762413
1791,TWO,Two Harbors Investment Corp.,Real Estate,REIT - Mortgage,USA,1651.9,12.15,4.81,1.48%,2034582
1792,TWOU,"2U, Inc.",Consumer Defensive,Education & Training Services,USA,882.75,,11.38,1.43%,1919477
1793,TWST,Twist Bioscience Corporation,Healthcare,Diagnostics & Research,USA,2338.49,,40.62,5.32%,746599
1794,TWTR,"Twitter, Inc.",Communication Services,Internet Content & Information,USA,27428.18,140.74,34.06,4.32%,28249825
1795,TX,Ternium S.A.,Basic Materials,Steel,Luxembourg,6959.37,1.67,33.92,-1.25%,182491
1796,TXMD,"TherapeuticsMD, Inc.",Healthcare,Drug Manufacturers - Specialty & Generic,USA,74.93,,8.27,8.67%,1658778
1797,TXN,Texas Instruments Incorporated,Technology,Semiconductors,USA,141663,17.66,154.46,0.59%,4069279
1798,TXRH,"Texas Roadhouse, Inc.",Consumer Cyclical,Restaurants,USA,5549.22,21.55,79.06,0.64%,962457
1799,TXT,Textron Inc.,Industrials,Aerospace & Defense,USA,13218.61,17.75,60.89,0.93%,810234
1800,TYME,"Tyme Technologies, Inc.",Healthcare,Biotechnology,USA,46.92,,0.3,5.86%,1027487
1801,UAA,"Under Armour, Inc.",Consumer Cyclical,Apparel Manufacturing,USA,3801.75,18.32,8.61,-0.12%,4434971
1802,UAL,"United Airlines Holdings, Inc.",Industrials,Airlines,USA,12566.2,,38.23,8.09%,14403655
1803,UAVS,"AgEagle Aerial Systems, Inc.",Industrials,Aerospace & Defense,USA,57.36,,0.7,5.17%,800728
1804,UBS,UBS Group AG,Financial,Banks - Diversified,Switzerland,55279.33,7.35,15.92,1.27%,2654097
1805,UBSI,"United Bankshares, Inc.",Financial,Banks - Regional,USA,4775.78,13.54,35.35,-0.28%,372379
1806,UCBI,"United Community Banks, Inc.",Financial,Banks - Regional,USA,3297.47,11.99,31,0.65%,436032
1807,UCTT,"Ultra Clean Holdings, Inc.",Technology,Semiconductor Equipment & Materials,USA,1316.84,11.14,29.84,2.19%,258296
1808,UDR,"UDR, Inc.",Real Estate,REIT - Residential,USA,14538.37,89.13,44.83,0.67%,1285243
1809,UE,Urban Edge Properties,Real Estate,REIT - Diversified,USA,1782.93,19.15,14.96,2.12%,531634
1810,UEC,Uranium Energy Corp.,Energy,Uranium,USA,953.99,,3.24,-0.31%,5226040
1811,UGI,UGI Corporation,Utilities,Utilities - Regulated Gas,USA,8362.21,5.7,39.75,-0.70%,1133547
1812,UGP,Ultrapar Participacoes S.A.,Energy,Oil & Gas Refining & Marketing,Brazil,2395.52,17.23,2.24,1.36%,1251930
1813,UHS,"Universal Health Services, Inc.",Healthcare,Medical Care Facilities,USA,7711.59,8.93,101.83,0.50%,604791
1814,UIS,Unisys Corporation,Technology,Information Technology Services,USA,847.31,,12.62,0.88%,324399
1815,ULTA,"Ulta Beauty, Inc.",Consumer Cyclical,Specialty Retail,USA,19652.37,18.66,377.06,-1.62%,580033
1816,UMC,United Microelectronics Corporation,Technology,Semiconductors,Taiwan,15969.72,7.34,6.5,-0.15%,15409447
1817,UMPQ,Umpqua Holdings Corporation,Financial,Banks - Regional,USA,3702.89,9.26,17.09,0.35%,1009136
1818,UNFI,"United Natural Foods, Inc.",Consumer Defensive,Food Distribution,USA,2281.18,9.5,39.29,1.52%,337723
1819,UNH,UnitedHealth Group Incorporated,Healthcare,Healthcare Plans,USA,478657.51,28.16,514.42,-0.49%,2699744
1820,UNIT,Uniti Group Inc.,Real Estate,REIT - Specialty,USA,2226.23,14.01,9.33,-0.74%,1287039
1821,UNM,Unum Group,Financial,Insurance - Life,USA,6525.06,7.31,33.05,-1.46%,1305050
1822,UNP,Union Pacific Corporation,Industrials,Railroads,USA,131499.2,19.6,206.5,-1.61%,2647626
1823,UNVR,Univar Solutions Inc.,Basic Materials,Chemicals,USA,4054.72,7.15,23.94,-0.46%,908456
1824,UPS,"United Parcel Service, Inc.",Industrials,Integrated Freight & Logistics,USA,157395.38,14.63,179.37,-2.85%,4198719
1825,UPWK,Upwork Inc.,Industrials,Staffing & Employment Services,USA,2796.1,,21.39,-1.66%,794814
1826,URBN,"Urban Outfitters, Inc.",Consumer Cyclical,Apparel Retail,USA,1803.37,6.6,19.24,-2.14%,1848574
1827,URG,Ur-Energy Inc.,Energy,Uranium,USA,220.64,,1,-2.91%,1627902
1828,URI,"United Rentals, Inc.",Industrials,Rental & Leasing Services,USA,18133.3,11.8,250.98,0.66%,671355
1829,USB,U.S. Bancorp,Financial,Banks - Regional,USA,68980.3,9.96,46.2,-0.32%,4136647
1830,USFD,US Foods Holding Corp.,Consumer Defensive,Food Distribution,USA,7148.92,49.47,31.61,0.70%,823096
1831,USWS,"U.S. Well Services, Inc.",Energy,Oil & Gas Midstream,USA,58.7,,0.78,-5.48%,365789
1832,USX,"U.S. Xpress Enterprises, Inc.",Industrials,Trucking,USA,148.2,,2.97,8.39%,156098
1833,UTHR,United Therapeutics Corporation,Healthcare,Biotechnology,USA,10681.92,16.6,239.72,-0.86%,440776
1834,UTZ,"Utz Brands, Inc.",Consumer Defensive,Packaged Foods,USA,2050.75,48.25,14.62,1.04%,459975
1835,UXIN,Uxin Limited,Communication Services,Internet Content & Information,China,250.62,,0.8,0.25%,5800841
1836,V,Visa Inc.,Financial,Credit Services,USA,425060.91,33.62,204.82,-0.12%,6752055
1837,VAC,Marriott Vacations Worldwide Corporation,Consumer Cyclical,Resorts & Casinos,USA,4911.77,40.81,118.47,0.63%,333472
1838,VALE,Vale S.A.,Basic Materials,Other Industrial Metals & Mining,Brazil,66732.35,2.81,13.38,-0.89%,29191540
1839,VATE,INNOVATE Corp.,Industrials,Engineering & Construction,USA,119.63,,1.68,-2.89%,216855
1840,VBIV,VBI Vaccines Inc.,Healthcare,Biotechnology,USA,220.42,,0.83,5.98%,926418
1841,VCEL,Vericel Corporation,Healthcare,Biotechnology,USA,1276.59,,27.26,1.68%,249264
1842,VCYT,"Veracyte, Inc.",Healthcare,Biotechnology,USA,1813.96,,25.61,3.60%,860296
1843,VECO,Veeco Instruments Inc.,Technology,Semiconductor Equipment & Materials,USA,921.24,27.97,17.93,0.45%,230477
1844,VEEV,Veeva Systems Inc.,Healthcare,Health Information Services,USA,31068.38,69.08,200.48,-2.45%,982740
1845,VEON,VEON Ltd.,Communication Services,Telecom Services,Netherlands,1033.45,3.74,0.43,-3.37%,1025834
1846,VERB,"Verb Technology Company, Inc.",Technology,Software - Application,USA,57.49,,0.55,-5.36%,611574
1847,VERI,"Veritone, Inc.",Technology,Software - Infrastructure,USA,249.14,,7.03,-1.40%,177126
1848,VET,Vermilion Energy Inc.,Energy,Oil & Gas E&P,Canada,4087.02,3.41,18.96,-4.34%,2101253
1849,VFC,V.F. Corporation,Consumer Cyclical,Apparel Manufacturing,USA,17574.84,14.62,45.24,1.16%,2184853
1850,VFF,"Village Farms International, Inc.",Consumer Defensive,Farm Products,Canada,240.39,,2.78,1.09%,239119
1851,VG,Vonage Holdings Corp.,Communication Services,Telecom Services,USA,4862.67,,19,-1.96%,2478239
1852,VGR,Vector Group Ltd.,Consumer Defensive,Tobacco,USA,1603.82,10.28,10.25,0.20%,497854
1853,VHC,VirnetX Holding Corp,Technology,Software - Infrastructure,USA,82.01,,1.16,-1.69%,213246
1854,VIAV,Viavi Solutions Inc.,Technology,Communication Equipment,USA,3039.22,,13.32,-0.15%,788687
1855,VICI,VICI Properties Inc.,Real Estate,REIT - Diversified,USA,30014.61,19.49,31.52,0.25%,4843984
1856,VIPS,Vipshop Holdings Limited,Consumer Cyclical,Internet Retail,China,5890.98,10.7,9.8,2.30%,4048750
1857,VIV,Telefonica Brasil S.A.,Communication Services,Telecom Services,Brazil,14268.29,13.1,8.84,-0.90%,1141224
1858,VKTX,"Viking Therapeutics, Inc.",Healthcare,Biotechnology,USA,281.98,,3.53,0.28%,1213904
1859,VLDR,"Velodyne Lidar, Inc.",Technology,Scientific & Technical Instruments,USA,202.85,,0.98,3.33%,1942086
1860,VLO,Valero Energy Corporation,Energy,Oil & Gas Refining & Marketing,USA,42517.58,16.89,104.86,-2.72%,3142108
1861,VLRS,"Controladora Vuela Compania de Aviacion, S.A.B. de C.V.",Industrials,Airlines,Mexico,1000.83,11.35,9.14,2.24%,807707
1862,VLY,Valley National Bancorp,Financial,Banks - Regional,USA,5340.9,9.42,10.52,0.19%,1852221
1863,VMC,Vulcan Materials Company,Basic Materials,Building Materials,USA,19851.63,32.72,148.49,0.28%,677616
1864,VMW,"VMware, Inc.",Technology,Software - Infrastructure,USA,47404.53,28.57,110.66,-1.46%,1177253
1865,VNO,Vornado Realty Trust,Real Estate,REIT - Office,USA,5789.68,45.9,29.47,2.65%,1710788
1866,VNOM,Viper Energy Partners LP,Energy,Oil & Gas Midstream,USA,4169.76,23.71,24.82,-3.27%,352553
1867,VNTR,Venator Materials PLC,Basic Materials,Specialty Chemicals,United Kingdom,217.02,,1.78,0.00%,60705
1868,VOD,Vodafone Group Public Limited Company,Communication Services,Telecom Services,United Kingdom,42294.09,21.03,15.33,-0.13%,3743098
1869,VOYA,"Voya Financial, Inc.",Financial,Financial Conglomerates,USA,6121.68,7.17,59.48,0.83%,735297
1870,VRA,"Vera Bradley, Inc.",Consumer Cyclical,Footwear & Accessories,USA,128.9,11.06,4.06,-1.69%,275438
1871,VRAY,"ViewRay, Inc.",Healthcare,Medical Devices,USA,496.75,,2.8,-0.71%,556857
1872,VRCA,Verrica Pharmaceuticals Inc.,Healthcare,Biotechnology,USA,117.57,,3.4,15.65%,556916
1873,VRE,"Veris Residential, Inc.",Real Estate,REIT - Residential,USA,1167.28,,12.55,0.24%,433159
1874,VRNS,"Varonis Systems, Inc.",Technology,Software - Infrastructure,USA,3175.74,,28.68,-6.61%,1321548
1875,VRNT,Verint Systems Inc.,Technology,Software - Infrastructure,USA,2704.92,,41.82,-2.49%,289161
1876,VRRM,Verra Mobility Corporation,Industrials,Security & Protection Services,USA,2479.52,43.24,16,-0.31%,651428
1877,VRSK,"Verisk Analytics, Inc.",Industrials,Consulting Services,USA,27482.01,28.16,174.08,-2.11%,540097
1878,VRSN,"VeriSign, Inc.",Technology,Software - Infrastructure,USA,19107.06,24.52,174.43,-0.80%,574158
1879,VRT,Vertiv Holdings Co,Industrials,Electrical Equipment & Parts,USA,3320.27,33,8.68,0.00%,3344232
1880,VSAT,"Viasat, Inc.",Technology,Communication Equipment,USA,2047.92,,26.5,1.42%,333675
1881,VSH,"Vishay Intertechnology, Inc.",Technology,Semiconductors,USA,2597.44,8.14,18.47,0.33%,1213108
1882,VST,Vistra Corp.,Utilities,Utilities - Independent Power Producers,USA,9790.8,25.39,22.52,1.95%,3799835
1883,VSTM,"Verastem, Inc.",Healthcare,Biotechnology,USA,203.43,,1.17,2.63%,1059337
1884,VSTO,Vista Outdoor Inc.,Consumer Cyclical,Leisure,USA,1572.09,3.35,26.8,0.04%,952441
1885,VTGN,"VistaGen Therapeutics, Inc.",Healthcare,Biotechnology,USA,184.77,,0.87,-6.12%,1085810
1886,VTNR,"Vertex Energy, Inc.",Energy,Oil & Gas Refining & Marketing,USA,676.62,,10.74,-1.47%,2001941
1887,VTR,"Ventas, Inc.",Real Estate,REIT - Healthcare Facilities,USA,20524.48,135.51,51.36,1.10%,1236076
1888,VTRS,Viatris Inc.,Healthcare,Drug Manufacturers - Specialty & Generic,USA,12473.82,74.6,10.22,1.69%,9395661
1889,VUZI,Vuzix Corporation,Technology,Consumer Electronics,USA,467.81,,7.14,4.85%,765891
1890,VVNT,"Vivint Smart Home, Inc.",Industrials,Security & Protection Services,USA,799.35,,3.79,3.84%,324520
1891,VVPR,VivoPower International PLC,Technology,Solar,United Kingdom,27.72,,1.42,3.65%,24637
1892,VVV,Valvoline Inc.,Energy,Oil & Gas Refining & Marketing,USA,5304.79,12.37,29.54,0.31%,712881
1893,VXRT,"Vaxart, Inc.",Healthcare,Biotechnology,USA,549.95,,4.33,2.12%,2356823
1894,VYGR,"Voyager Therapeutics, Inc.",Healthcare,Biotechnology,USA,267.03,,6.84,8.92%,269522
1895,VYNE,VYNE Therapeutics Inc.,Healthcare,Biotechnology,USA,25.21,,0.46,-3.40%,71674
1896,W,Wayfair Inc.,Consumer Cyclical,Internet Retail,USA,5596.29,,50.76,1.48%,2607447
1897,WAB,Westinghouse Air Brake Technologies Corporation,Industrials,Railroads,USA,15134.92,26,82.13,-0.23%,696803
1898,WAFD,"Washington Federal, Inc.",Financial,Banks - Regional,USA,1976.93,11.03,30.27,-0.20%,188187
1899,WAL,Western Alliance Bancorporation,Financial,Banks - Regional,USA,7848.88,8.04,72.26,-0.10%,442166
1900,WAT,Waters Corporation,Healthcare,Diagnostics & Research,USA,20368.52,29.84,341.41,-2.44%,418405
1901,WB,Weibo Corporation,Communication Services,Internet Content & Information,China,4942.63,15.26,20.33,-0.93%,807377
1902,WBA,"Walgreens Boots Alliance, Inc.",Healthcare,Pharmaceutical Retailers,USA,33392.72,6.44,37.97,1.44%,5843664
1903,WBD,"Warner Bros. Discovery, Inc.",Communication Services,Entertainment,USA,35136.98,6.92,13.95,2.12%,12211746
1904,WBS,Webster Financial Corporation,Financial,Banks - Regional,USA,7724.07,13.9,43.26,1.07%,1740304
1905,WBT,"Welbilt, Inc.",Industrials,Specialty Industrial Machinery,USA,3426.3,55.78,23.93,0.04%,1618510
1906,WCC,"WESCO International, Inc.",Industrials,Industrial Distribution,USA,5378.4,10.42,105.77,-0.22%,592976
1907,WCN,"Waste Connections, Inc.",Industrials,Waste Management,Canada,31656.73,50.03,122.43,-2.15%,1120004
1908,WDAY,"Workday, Inc.",Technology,Software - Application,USA,34854.21,,137.78,-5.33%,3896182
1909,WDC,Western Digital Corporation,Technology,Computer Hardware,USA,14294.16,7.94,46.03,2.70%,3525971
1910,WELL,Welltower Inc.,Real Estate,REIT - Healthcare Facilities,USA,37247.22,288.25,82.44,0.40%,1466857
1911,WEN,The Wendy's Company,Consumer Cyclical,Restaurants,USA,4227.11,22.18,19.56,0.26%,1548657
1912,WERN,"Werner Enterprises, Inc.",Industrials,Trucking,USA,2589.44,10.01,39.6,-0.03%,320744
1913,WES,"Western Midstream Partners, LP",Energy,Oil & Gas Midstream,USA,10277.13,10.18,25.31,-0.51%,1606057
1914,WETF,"WisdomTree Investments, Inc.",Financial,Asset Management,USA,733.87,42.12,4.97,0.20%,883357
1915,WFC,Wells Fargo & Company,Financial,Banks - Diversified,USA,149873.72,8.23,39.6,-0.48%,15109458
1916,WFG,West Fraser Timber Co. Ltd.,Basic Materials,Lumber & Wood Production,Canada,10645.99,2.1,82.05,1.20%,366523
1917,WGO,"Winnebago Industries, Inc.",Consumer Cyclical,Recreational Vehicles,USA,1667.43,4.54,52.65,2.39%,637982
1918,WH,"Wyndham Hotels & Resorts, Inc.",Consumer Cyclical,Lodging,USA,6114.25,18.81,65.4,0.03%,356955
1919,WHD,"Cactus, Inc.",Energy,Oil & Gas Equipment & Services,USA,2782.85,37.16,36.42,-6.42%,633750
1920,WHR,Whirlpool Corporation,Consumer Cyclical,"Furnishings, Fixtures & Appliances",USA,9318.02,6.18,164.31,2.59%,935996
1921,WING,Wingstop Inc.,Consumer Cyclical,Restaurants,USA,2601.59,69.47,88.58,-1.54%,634852
1922,WIT,Wipro Limited,Technology,Information Technology Services,India,28327.22,18.16,5.12,-0.58%,3114357
1923,WIX,Wix.com Ltd.,Technology,Software - Infrastructure,Israel,3736.07,,64.93,1.33%,803608
1924,WK,Workiva Inc.,Technology,Software - Application,USA,3279.88,,63.65,-8.18%,270095
1925,WKHS,Workhorse Group Inc.,Consumer Cyclical,Auto Manufacturers,USA,441.9,,2.75,0.36%,3579138
1926,WLK,Westlake Corporation,Basic Materials,Specialty Chemicals,USA,12335.83,4.87,95.25,-1.34%,732408
1927,WM,"Waste Management, Inc.",Industrials,Waste Management,USA,63029.35,33.31,151.03,-1.02%,1667916
1928,WMB,"The Williams Companies, Inc.",Energy,Oil & Gas Midstream,USA,37529.04,25.71,30.95,-2.55%,7140714
1929,WMS,"Advanced Drainage Systems, Inc.",Industrials,Building Products & Equipment,USA,7942.31,29.71,93.56,-1.35%,543967
1930,WMT,Walmart Inc.,Consumer Defensive,Discount Stores,USA,342616.76,26.87,125.07,-0.30%,4553080
1931,WOLF,"Wolfspeed, Inc.",Technology,Semiconductors,USA,8522.15,,69.05,2.77%,1339606
1932,WORX,SCWorx Corp.,Healthcare,Health Information Services,USA,9,,0.78,-4.73%,142644
1933,WOW,"WideOpenWest, Inc.",Communication Services,Entertainment,USA,1593.59,,18.2,1.00%,240710
1934,WPC,W. P. Carey Inc.,Real Estate,REIT - Diversified,USA,15592.63,29.87,82.27,-0.06%,413585
1935,WPM,Wheaton Precious Metals Corp.,Basic Materials,Gold,Canada,15630.97,20.86,34.67,-0.29%,2887707
1936,WPRT,Westport Fuel Systems Inc.,Consumer Cyclical,Auto Parts,Canada,233.14,5.82,1.14,12.87%,2235617
1937,WRAP,"Wrap Technologies, Inc.",Technology,Scientific & Technical Instruments,USA,77.48,,1.9,-0.52%,152365
1938,WRB,W. R. Berkley Corporation,Financial,Insurance - Property & Casualty,USA,17559.92,13.31,65.98,-1.93%,1099191
1939,WRE,Washington Real Estate Investment Trust,Real Estate,REIT - Office,USA,1846.87,,20.64,1.62%,393559
1940,WRK,WestRock Company,Consumer Cyclical,Packaging & Containers,USA,10495.57,13.65,40.5,1.07%,1752516
1941,WSC,WillScot Mobile Mini Holdings Corp.,Industrials,Rental & Leasing Services,USA,7102.18,34.01,31.77,-2.84%,1837059
1942,WSM,"Williams-Sonoma, Inc.",Consumer Cyclical,Specialty Retail,USA,8653.23,8.33,128.31,1.18%,920499
1943,WSR,Whitestone REIT,Real Estate,REIT - Retail,USA,508.18,31.28,10.26,0.98%,545599
1944,WST,"West Pharmaceutical Services, Inc.",Healthcare,Medical Instruments & Supplies,USA,22106.4,33.15,296.77,-6.07%,661376
1945,WTER,The Alkaline Water Company Inc.,Consumer Defensive,Beverages - Non-Alcoholic,USA,64.21,,0.53,2.00%,1561012
1946,WTFC,Wintrust Financial Corporation,Financial,Banks - Regional,USA,4867.28,11.21,79.87,-0.37%,597838
